mp-ids;Icohp_mean_avg;Icohp_mean_max;Icohp_mean_min;Icohp_mean_std;Icohp_sum_avg;Icohp_sum_max;Icohp_sum_min;Icohp_sum_std;bonding_perc_avg;bonding_perc_max;bonding_perc_min;bonding_perc_std;antibonding_perc_avg;antibonding_perc_min;antibonding_perc_max;antibonding_perc_std;Made_Loe;Made_Mull
mp-35015;-1.105;-0.51;-1.7;0.595;-4.9725;-1.54;-10.18;3.259427672;0.9488175;0.99359;0.90369;0.044763245;0.0511825;0.00641;0.09631;0.044763245;-13.39;-18.73
mp-12903;-1.076666667;-0.24;-2.16;0.803008233;-4.4;-0.97;-12.99;4.28874496;0.883251667;1;0.73402;0.11092066;0.116748333;0;0.26598;0.11092066;-7.09;-11.9
mp-867193;-0.258;-0.12;-0.45;0.15714961;-1.554;-0.49;-3.63;1.122151505;0.737828;0.86704;0.62058;0.10846187;0.262172;0.13296;0.37942;0.10846187;-27;-27.41
mp-12535;-0.534;-0.15;-0.93;0.32994545;-1.976;-0.3;-3.72;1.083062325;0.912562;0.98049;0.86328;0.055624135;0.087438;0.01951;0.13672;0.055624135;-37.92;-42.67
mp-556120;-6.9575;-3.08;-11;3.879254922;-19.065;-3.08;-44.02;15.40356209;0.9529325;0.99887;0.9187;0.035218852;0.0470675;0.00113;0.0813;0.035218852;-127.49;-149.43
mp-546125;-5.15;-2.02;-8.28;3.13;-15.395;-4.04;-33.11;11.11249859;0.9985;1;0.994;0.002598076;0.0015;0;0.006;0.002598076;-98.45;-130
mp-7219;-1.645;-0.48;-2.84;1.145633013;-6.8725;-2.1;-17.04;6.002371927;0.99674;1;0.99104;0.003688414;0.00326;0;0.00896;0.003688414;-25.82;-35.55
mp-3288;-13.9;-13.9;-13.9;0;-20.845;-13.9;-27.79;6.945;0.90694;0.90707;0.90681;0.00013;0.09306;0.09293;0.09319;0.00013;-14.98;-17.13
mp-23933;-1.893333333;-0.52;-2.58;0.971093313;-7.93;-3.12;-15.5;5.417828593;0.978643333;1;0.93593;0.030202888;0.021356667;0;0.06407;0.030202888;-7.86;-22.01
mp-1009129;-0.583333333;-0.15;-0.8;0.306412939;-3.31;-0.31;-4.81;2.121320344;0.903913333;0.97624;0.75926;0.102285353;0.096086667;0.02376;0.24074;0.102285353;-24.91;-26.18
mp-7017;-2.2825;-0.45;-4.11;1.82750342;-10.29;-1.36;-24.67;9.313723745;0.992995;0.99643;0.99123;0.002055;0.007005;0.00357;0.00877;0.002055;-17.16;-20.36
mp-2469;-1.11;-1.11;-1.11;0;-4.43;-4.43;-4.43;0;0.79134;0.79134;0.79134;0;0.20866;0.20866;0.20866;0;-14.03;-14.93
mp-684969;-1.596666667;-0.24;-2.29;0.959386378;-7.926666667;-0.96;-13.76;5.28667087;0.981066667;1;0.94393;0.02626128;0.018933333;0;0.05607;0.02626128;-28.82;-46.57
mp-11917;-3.803333333;-1.17;-5.12;1.862047857;-14.81;-3.51;-20.46;7.990306627;0.985243333;1;0.95573;0.020869078;0.014756667;0;0.04427;0.020869078;-18.79;-25.53
mp-996997;-1.216;-0.24;-2.09;0.745428736;-3.602;-0.48;-8.38;2.713576238;0.82724;0.96848;0.63014;0.127581051;0.17276;0.03152;0.36986;0.127581051;-39.42;-42.88
mp-12992;-2.423333333;-0.62;-3.36;1.275469412;-9.636666667;-2.47;-19.72;7.338066654;0.940876667;0.99151;0.83989;0.071408448;0.059123333;0.00849;0.16011;0.071408448;-39.03;-44.11
mp-22660;-1.974;-0.48;-3.12;1.017557861;-7.138;-1.58;-18.7;6.37766854;0.834182;0.962;0.71763;0.1096207;0.165818;0.038;0.28237;0.1096207;-13.89;-19.21
mp-557664;-1.195714286;-0.37;-2.36;0.813561081;-4.62;-1.23;-14.18;4.341063069;0.875857143;0.94477;0.8181;0.052018589;0.124142857;0.05523;0.1819;0.052018589;-29.27;-34.38
mp-2319;-2.0475;-0.73;-2.94;0.941737092;-8.565;-1.46;-17.65;5.875340416;0.898615;0.95104;0.76336;0.07833995;0.101385;0.04896;0.23664;0.07833995;-0.5;-0.73
mp-552234;-1.171428571;-0.34;-3.09;1.21408906;-3.57;-0.68;-12.37;3.985498714;0.850381429;0.92808;0.73643;0.079925496;0.149618571;0.07192;0.26357;0.079925496;-65;-74.89
mp-5853;-4.13;-0.84;-7.96;3.312083936;-11.28;-0.84;-27.52;11.21666617;0.977275;1;0.95455;0.022725;0.022725;0;0.04545;0.022725;-109.82;-153.53
mp-5588;-5.905;-5.9;-5.91;0.005;-20.67;-5.9;-35.44;14.77;0.99396;0.99465;0.99327;0.00069;0.00604;0.00535;0.00673;0.00069;-45.57;-64.42
mp-20832;-2.285;-1.06;-3.53;1.22508163;-6.58;-1.06;-13.96;4.758797117;0.9342925;0.99502;0.87234;0.06041288;0.0657075;0.00498;0.12766;0.06041288;-4.7;-6.65
mp-7642;-0.688333333;-0.24;-1.46;0.546608229;-1.956666667;-0.49;-2.91;0.894160065;0.846238333;0.92754;0.67376;0.086912958;0.153761667;0.07246;0.32624;0.086912958;-18.14;-17.75
mp-3637;-2.136;-0.48;-3.29;1.060030188;-8.448;-1.44;-13.15;4.386344264;0.90677;0.99547;0.80085;0.076823332;0.09323;0.00453;0.19915;0.076823332;-23.23;-35.88
mp-2646;-0.695;-0.63;-0.76;0.065;-3.715;-3.03;-4.4;0.685;0.98012;0.98246;0.97778;0.00234;0.01988;0.01754;0.02222;0.00234;-48.83;-51.81
mp-23818;-0.252857143;-0.1;-0.39;0.106999905;-1.518571429;-0.41;-2.35;0.66861111;0.822668571;0.98333;0.69954;0.096177858;0.177331429;0.01667;0.30046;0.096177858;-18.51;-19.74
mp-752580;-14.38;-14.38;-14.38;0;-21.57;-14.38;-28.76;7.19;0.91014;0.91026;0.91002;0.00012;0.08986;0.08974;0.08998;0.00012;-14.9;-17.13
mp-33588;-0.492;-0.18;-0.68;0.18443427;-2.406;-1.38;-4.08;0.950654511;0.81163;0.875;0.75988;0.051507853;0.18837;0.125;0.24012;0.051507853;-96.62;-94.13
mp-23870;-0.34;-0.34;-0.34;0;-2.05;-2.05;-2.05;0;1;1;1;0;0;0;0;0;-3.26;-3.88
mp-8922;-2.8025;-0.75;-4.86;2.052503045;-11.0175;-0.75;-29.12;10.92639551;0.8832325;0.99897;0.76642;0.115739996;0.1167675;0.00103;0.23358;0.115739996;-87.72;-103.99
mp-10492;-6.145;-6.14;-6.15;0.005;-21.49;-6.15;-36.83;15.34;0.994655;0.99599;0.99332;0.001335;0.005345;0.00401;0.00668;0.001335;-38.29;-54.67
mp-549697;-5.195;-4.93;-5.46;0.265;-18.1725;-4.93;-32.74;13.02745826;0.990875;0.99458;0.98681;0.003447626;0.009125;0.00542;0.01319;0.003447626;-91.5;-101.55
mp-9571;-0.725;-0.5;-0.95;0.225;-3.0225;-1.49;-3.81;0.947453825;0.85429;0.86341;0.84517;0.00912;0.14571;0.13659;0.15483;0.00912;-53.39;-55.08
mp-9361;-0.67125;-0.21;-1.87;0.693549521;-3.22125;-0.81;-11.25;3.344590549;0.855915;0.9464;0.78611;0.055232476;0.144085;0.0536;0.21389;0.055232476;-11.21;-15.48
mp-9821;-5.38;-5.38;-5.38;0;-18.84;-5.38;-32.3;13.46;1;1;1;0;0;0;0;0;-44.03;-56.12
mp-6686;-2.23;-0.59;-3.87;1.64;-7.8;-0.59;-23.22;8.993383679;0.9263125;0.92958;0.92499;0.001892543;0.0736875;0.07042;0.07501;0.001892543;-30.1;-39.3
mp-2600;-0.336666667;-0.28;-0.45;0.080138769;-2.4;-2.26;-2.68;0.197989899;0.798493333;0.80182;0.79683;0.002352309;0.201506667;0.19818;0.20317;0.002352309;-15.47;-16.66
mp-558781;-4.225;-2.55;-6.62;1.68988905;-14.52;-5.1;-30.05;9.943985619;0.99636;1;0.99103;0.003335963;0.00364;0;0.00897;0.003335963;-87.65;-120.58
mp-30041;-0.906;-0.35;-1.71;0.656828745;-4.198;-1.05;-10.23;3.300420579;0.882792;0.89925;0.87189;0.012285949;0.117208;0.10075;0.12811;0.012285949;-8.83;-10.78
mp-5295;-3.358;-0.75;-6.18;2.338276288;-10.458;-3.01;-24.72;8.259715249;0.958832;0.98967;0.89109;0.035997857;0.041168;0.01033;0.10891;0.035997857;-63.28;-92.37
mp-567841;-2.94;-1.15;-3.84;1.265727722;-14.31666667;-4.61;-23.04;7.556076289;0.989116667;1;0.96735;0.015391358;0.010883333;0;0.03265;0.015391358;-10.69;-1.44
mp-12894;-2.136;-0.36;-3.17;1.032968538;-9.294;-3.25;-12.67;3.932839178;0.948754;1;0.82365;0.065052236;0.051246;0;0.17635;0.065052236;-16.36;-27.16
mp-13276;-0.486666667;-0.29;-0.81;0.230410262;-2.108333333;-1.74;-2.43;0.283749694;0.877225;0.95785;0.80208;0.063711941;0.122775;0.04215;0.19792;0.063711941;-44.67;-42.87
mp-8262;-5.39;-5.39;-5.39;0;-10.77;-10.77;-10.77;0;0.87868;0.87868;0.87868;0;0.12132;0.12132;0.12132;0;-9.54;-13.3
mp-1922;-1.966666667;-0.92;-2.49;0.740105098;-8.693333333;-3.67;-14.94;4.681569063;0.89124;0.89804;0.87905;0.008638831;0.10876;0.10196;0.12095;0.008638831;-0.24;-0.14
mp-22255;-2.0125;-0.4;-3.3;1.307848902;-5.6725;-0.79;-13.2;4.850903911;0.8952875;0.99623;0.76087;0.103376998;0.1047125;0.00377;0.23913;0.103376998;-3.84;-7.84
mp-567652;-1.855;-0.7;-3.01;1.155;-6.4825;-0.7;-18.04;6.789198682;0.98549;0.98829;0.98387;0.001819437;0.01451;0.01171;0.01613;0.001819437;-15.73;-23.24
mp-8257;-0.668;-0.12;-1.18;0.43310045;-2.474;-0.12;-4.72;1.457951988;0.83662;0.99615;0.57317;0.15611043;0.16338;0.00385;0.42683;0.15611043;-47.7;-53.15
mp-697044;-0.934;-0.32;-1.76;0.677985251;-3.84;-1.27;-10.55;3.412418497;0.810148;0.9;0.7411;0.073296019;0.189852;0.1;0.2589;0.073296019;-22.23;-25.59
mp-569677;-0.416;-0.24;-0.58;0.138794813;-2.092;-1.03;-3.47;0.794516205;0.788514;0.84394;0.6933;0.05567622;0.211486;0.15606;0.3067;0.05567622;-37.37;-36.9
mp-989523;-1.398;-0.37;-2.74;1.098169386;-5.07;-0.57;-16.44;5.761624771;0.86051;0.89007;0.82716;0.027303893;0.13949;0.10993;0.17284;0.027303893;-31.31;-35.82
mp-19851;-1.9125;-0.45;-3.31;1.39825561;-5.4725;-0.89;-13.23;5.026670742;0.9115575;0.99849;0.75135;0.10101699;0.0884425;0.00151;0.24865;0.10101699;-3.72;-7.7
mp-23097;-5.06;-2.54;-7.58;2.52;-8.8575;-2.54;-15.17;4.55618467;0.866605;0.90265;0.83035;0.036045306;0.133395;0.09735;0.16965;0.036045306;-21.01;-26.29
mp-3074;-0.962;-0.32;-1.88;0.745691625;-2.408;-1.48;-3.75;1.092399194;0.844576;0.92529;0.75791;0.075090873;0.155424;0.07471;0.24209;0.075090873;-37.91;-38.42
mp-9687;-0.871666667;-0.29;-2.02;0.812022509;-2.37;-0.63;-4.03;1.299422949;0.826333333;0.97458;0.64486;0.115463829;0.173666667;0.02542;0.35514;0.115463829;-17.65;-16.61
mp-626151;-5.5625;-2.28;-8.57;3.013779811;-10.9425;-6.84;-19.79;5.156701344;0.980465;0.99949;0.94737;0.019724427;0.019535;0.00051;0.05263;0.019724427;-28.73;-44.79
mp-7000;-7.975;-7.97;-7.98;0.005;-23.925;-15.95;-31.9;7.975;1;1;1;0;0;0;0;0;-99.01;-163.36
mp-12442;-1.575;-0.31;-2.84;1.265;-5.505;-0.31;-17.02;6.70903309;0.8766925;0.95434;0.80306;0.073512482;0.1233075;0.04566;0.19694;0.073512482;-33.66;-37.92
mp-504535;-4.555;-2.91;-7.33;1.733861298;-11.29;-7.33;-19.73;4.928696582;0.95624;1;0.91831;0.030330988;0.04376;0;0.08169;0.030330988;-26.9;-39.68
mp-996941;-1.88;-0.49;-3.27;1.39;-6.5825;-0.49;-19.63;7.609143759;0.852315;0.92468;0.77922;0.072014524;0.147685;0.07532;0.22078;0.072014524;-9.98;-16.13
mp-1009127;-0.466666667;-0.16;-0.62;0.21684608;-3.603333333;-0.95;-4.93;1.876189993;0.951866667;0.98242;0.89076;0.043208938;0.048133333;0.01758;0.10924;0.043208938;-24.2;-25.15
mp-8256;-1.975;-1.02;-2.93;0.955;-6.925;-1.02;-17.6;6.430110808;0.7433575;0.79051;0.6965;0.046828069;0.2566425;0.20949;0.3035;0.046828069;-40.72;-47.4
mp-19795;-3.82;-3.67;-4.12;0.212132034;-8.72;-4.12;-11.02;3.252691193;0.964773333;0.98067;0.93983;0.017857921;0.035226667;0.01933;0.06017;0.017857921;-1.94;-6.35
mp-2691;-1.04;-1.04;-1.04;0;-4.15;-4.15;-4.15;0;0.80804;0.80804;0.80804;0;0.19196;0.19196;0.19196;0;-12.3;-12.88
mp-999498;-11.68;-11.68;-11.68;0;-35.05;-35.05;-35.05;0;0.97635;0.97635;0.97635;0;0.02365;0.02365;0.02365;0;0;0
mp-6947;-5.89;-5.89;-5.89;0;-26.525;-17.68;-35.37;8.845;0.99747;1;0.99494;0.00253;0.00253;0;0.00506;0.00253;-50.71;-76.74
mp-2008;-1.6175;-0.39;-2.14;0.722162551;-6.3525;-0.79;-12.81;4.288101999;0.8911;0.96774;0.70323;0.109686348;0.1089;0.03226;0.29677;0.109686348;-1.52;-2.31
mp-571386;-0.75;-0.75;-0.75;0;-4.5;-4.5;-4.5;0;0.74672;0.74672;0.74672;0;0.25328;0.25328;0.25328;0;-2.31;-3.24
mp-976280;-0.98;-0.98;-0.98;0;-3.92;-3.92;-3.92;0;1;1;1;0;0;0;0;0;-6.86;-10.83
mp-8630;-1.856666667;-1.03;-2.52;0.619157133;-5.913333333;-4.12;-7.56;1.408198218;0.879216667;0.95588;0.77191;0.072192345;0.120783333;0.04412;0.22809;0.072192345;-2.65;-3.77
mp-29151;-0.7225;-0.35;-0.95;0.238471696;-4.2875;-2.09;-7.58;2.141837704;0.923335;0.99283;0.81989;0.069371074;0.076665;0.00717;0.18011;0.069371074;-23.98;-31.27
mp-23091;-2.796;-0.5;-4.4;1.471945651;-10.036;-2.34;-26.43;9.224915393;0.919756;0.98455;0.8664;0.053057065;0.080244;0.01545;0.1336;0.053057065;-90.14;-100.52
mp-989400;-2.52;-0.51;-4.53;2.01;-8.8175;-0.51;-27.18;10.69862929;0.933955;0.94767;0.91969;0.013203048;0.0660425;0.05233;0.08031;0.01320076;-28.29;-37.11
mp-23550;-1.715;-0.36;-3.07;1.355;-4.74;-0.72;-12.29;4.455653712;0.8635775;0.91667;0.81051;0.052967621;0.1364225;0.08333;0.18949;0.052967621;-35.98;-39.35
mp-28591;-1.152;-0.43;-2.13;0.79950985;-2.412;-0.43;-4.25;1.372390615;0.856464;0.9891;0.68376;0.107391694;0.143536;0.0109;0.31624;0.107391694;-22.73;-23.65
mp-568666;-0.532;-0.26;-0.94;0.29239699;-2.078;-0.36;-4.96;1.618794613;0.808148;0.98776;0.63522;0.145205744;0.191852;0.01224;0.36478;0.145205744;-6.59;-8.81
mp-7077;-1.021666667;-0.26;-2.36;0.947495236;-2.171666667;-0.51;-4.72;1.818528862;0.804123333;0.90714;0.624;0.096439139;0.195876667;0.09286;0.376;0.096439139;-9.87;-10.76
mp-22990;-0.96;-0.24;-2.03;0.873658972;-1.862;-0.24;-4.06;1.285852247;0.749338;0.8626;0.60345;0.100191058;0.250662;0.1374;0.39655;0.100191058;-3.54;-4.54
mp-643264;-0.50375;-0.2;-1.73;0.482051281;-2.50625;-0.66;-10.36;3.029463391;0.85902;0.97969;0.73256;0.081906167;0.14098;0.02031;0.26744;0.081906167;-39.31;-43.69
mp-8812;-5.48;-5.48;-5.48;0;-19.175;-5.48;-32.87;13.695;0.921825;0.92235;0.9213;0.000525;0.078175;0.07765;0.0787;0.000525;-32.55;-43.71
mp-3748;-2.494;-0.57;-4.13;1.411617512;-9.204;-1.82;-24.77;8.618989732;0.86486;0.9976;0.75173;0.109407507;0.13514;0.0024;0.24827;0.109407507;-17.8;-26.79
mp-13949;-2.4475;-0.96;-3.95;1.487537815;-7.11;-0.96;-15.81;5.585781056;0.9333725;0.99623;0.86822;0.062868631;0.0666275;0.00377;0.13178;0.062868631;-3.91;-4.36
mp-13109;-2.31;-0.43;-4.19;1.870026738;-9.0275;-0.45;-25.17;9.769888369;0.8886425;0.99255;0.75;0.09573502;0.1113575;0.00745;0.25;0.09573502;-78.39;-98.72
mp-38970;-3.845;-3.74;-3.95;0.105;-13.51;-11.22;-15.8;2.29;0.98928;0.99498;0.98358;0.0057;0.01072;0.00502;0.01642;0.0057;-1.93;-0.08
mp-11019;-2.41;-0.52;-3.84;1.272336433;-8.686;-1.93;-23.05;7.928928301;0.847508;0.96355;0.75871;0.095172194;0.152492;0.03645;0.24129;0.095172194;-27.17;-39.95
mp-989529;-2.09;-0.55;-3.63;1.54;-7.32;-0.55;-21.78;8.434165637;0.8788125;0.91533;0.84211;0.03636346;0.1211875;0.08467;0.15789;0.03636346;-12.73;-20.13
mp-989548;-1.476666667;-0.4;-3.46;1.404144659;-5.493333333;-0.57;-20.74;6.900240737;0.880618333;0.90377;0.84416;0.025459746;0.119381667;0.09623;0.15584;0.025459746;-26.52;-32.87
mp-991676;-1.656666667;-0.41;-3.35;1.241110614;-4.755;-0.82;-13.42;4.062727942;0.81043;0.93923;0.73439;0.09091136;0.18957;0.06077;0.26561;0.09091136;-4.89;-5.51
mp-14039;-1.55;-0.64;-2.46;0.91;-5.43;-0.64;-14.78;5.516239661;0.83157;0.86328;0.80119;0.030321327;0.16843;0.13672;0.19881;0.030321327;-30.93;-35.99
mp-23033;-0.442;-0.27;-0.56;0.109068786;-2.238;-1.24;-3.38;0.732841047;0.825094;0.87556;0.71627;0.057951387;0.174906;0.12444;0.28373;0.057951387;-42.97;-42.35
mp-12317;-15.14;-15.14;-15.14;0;-22.71;-15.14;-30.28;7.57;0.99219;0.99219;0.99219;0;0.00781;0.00781;0.00781;0;-20.71;-23.28
mp-13907;-2.705;-0.79;-4.62;1.915;-9.4675;-0.79;-27.72;10.65716044;0.81561;0.92182;0.70941;0.105905425;0.18439;0.07818;0.29059;0.105905425;-43.83;-58.03
mp-23260;-0.323333333;-0.1;-0.47;0.160485375;-1.88;-0.2;-3.56;1.371714256;0.735356667;0.83948;0.59091;0.105407905;0.264643333;0.16052;0.40909;0.105407905;-46.08;-55.77
mp-22875;-0.57;-0.43;-0.64;0.098994949;-4.273333333;-2.58;-5.12;1.197367483;0.911;0.93345;0.8661;0.031749094;0.089;0.06655;0.1339;0.031749094;-0.3;-1.19
mp-22473;-1.545;-0.42;-2.67;1.125;-6.9525;-1.27;-15.99;5.797552824;0.991575;0.99611;0.98897;0.002940829;0.008425;0.00389;0.01103;0.002940829;-3.07;-6
mp-961774;-0.426666667;-0.27;-0.55;0.116714276;-1.876666667;-1.6;-2.2;0.247161665;0.847036667;0.98925;0.77094;0.100642517;0.152963333;0.01075;0.22906;0.100642517;-21.22;-23.24
mp-14115;-1.52;-0.71;-2.33;0.81;-6.8425;-2.13;-14;4.478707263;0.9101975;1;0.82002;0.089802891;0.0898025;0;0.17998;0.089802891;-15.87;-18.56
mp-676861;-3.874;-0.55;-4.87;1.664915613;-14.352;-1.09;-29.25;11.69958187;0.925932;1;0.72807;0.10221012;0.074068;0;0.27193;0.10221012;-48.68;-67.12
mp-634676;-5.88;-5.88;-5.88;0;-5.88;-5.88;-5.88;0;0.99662;0.99662;0.99662;0;0.00338;0.00338;0.00338;0;-8.05;-10.02
mp-8147;-1.353333333;-0.42;-3.94;1.23605106;-2.451666667;-0.46;-5.69;1.903517942;0.860295;0.94444;0.78758;0.066181566;0.139705;0.05556;0.21242;0.066181566;-9.54;-12.13
mp-560037;-1.242;-0.27;-2.38;0.936491324;-4.488;-0.59;-14.3;5.000373586;0.87354;0.91327;0.84393;0.026193555;0.12646;0.08673;0.15607;0.026193555;-34.41;-39.12
mp-7449;-2.275;-0.66;-3.89;1.615;-4.885;-1.98;-7.79;2.905;0.870345;0.8902;0.85049;0.019855;0.129655;0.1098;0.14951;0.019855;-13.04;-15.5
mp-8430;-0.39125;-0.1;-0.78;0.239397029;-1.65375;-0.42;-3.11;0.940265089;0.90029375;0.99681;0.81022;0.083954631;0.09970625;0.00319;0.18978;0.083954631;-20.21;-21.71
mp-9250;-0.392857143;-0.22;-0.71;0.203098448;-1.824285714;-0.86;-2.84;0.792552065;0.894721429;0.9965;0.77419;0.092285615;0.105278571;0.0035;0.22581;0.092285615;-18.83;-21.24
mp-1008223;-0.83;-0.83;-0.83;0;-3.31;-3.31;-3.31;0;0.92462;0.92462;0.92462;0;0.07538;0.07538;0.07538;0;-16.93;-18.85
mp-989536;-0.728888889;-0.2;-2.03;0.711140624;-2.868888889;-0.48;-12.15;3.478104351;0.859241111;0.94545;0.69668;0.094751691;0.140758889;0.05455;0.30332;0.094751691;-15.31;-20
mp-602;-1.723333333;-0.37;-2.4;0.956951177;-7.94;-2.25;-14.38;4.980368126;0.932433333;0.96745;0.89643;0.029002187;0.067566667;0.03255;0.10357;0.029002187;-0.07;-0.02
mp-23949;-0.211428571;-0.1;-0.39;0.116916157;-1.217142857;-0.42;-2.32;0.569880045;0.850712857;0.95455;0.7574;0.071680611;0.149287143;0.04545;0.2426;0.071680611;-18.73;-18.86
mp-15794;-1.495;-0.56;-2.43;0.935;-6.7175;-1.67;-14.57;4.971777222;0.999315;1;0.99863;0.000685;0.000685;0;0.00137;0.000685;-7.37;-12.39
mp-866132;-0.49;-0.31;-0.74;0.18239152;-2.931666667;-1.26;-4.41;1.232252905;0.948845;0.98253;0.90385;0.033025631;0.051155;0.01747;0.09615;0.033025631;-5.54;-7.19
mp-28243;-0.49;-0.13;-1.03;0.35793056;-1.664285714;-0.4;-4.12;1.223494493;0.89871;0.98812;0.71733;0.081287214;0.10129;0.01188;0.28267;0.081287214;-16.11;-20.48
mp-571166;-0.72;-0.72;-0.72;0;-3.235;-2.16;-4.31;1.075;0.885535;0.88645;0.88462;0.000915;0.114465;0.11355;0.11538;0.000915;-28.1;-34.32
mp-10760;-0.68;-0.68;-0.68;0;-4.07;-4.07;-4.07;0;0.99034;0.99034;0.99034;0;0.00966;0.00966;0.00966;0;-17.98;-20.42
mp-28872;-7.83;-7.83;-7.83;0;-15.665;-7.83;-23.5;7.835;0.91711;0.91729;0.91693;0.00018;0.08289;0.08271;0.08307;0.00018;-38.34;-38.75
mp-8703;-2.365;-0.46;-4.27;1.905;-6.1425;-1.39;-17.06;6.397457991;0.9892075;0.99465;0.98409;0.004608982;0.0107925;0.00535;0.01591;0.004608982;-14.85;-18.32
mp-15649;-1.7725;-0.5;-2.64;0.866757607;-6.95;-0.5;-15.02;5.349013928;0.87243;0.98869;0.66901;0.121274804;0.12757;0.01131;0.33099;0.121274804;-3.04;-3.6
mp-996959;-1.402;-0.3;-2.57;0.96630016;-4.086;-0.3;-10.26;3.483662441;0.827578;0.9621;0.65;0.119160886;0.172422;0.0379;0.35;0.119160886;-42.65;-45.36
mp-36111;-0.536666667;-0.11;-0.77;0.302140512;-2.216666667;-0.66;-3.07;1.102431656;0.95627;0.9899;0.89157;0.045761745;0.04373;0.0101;0.10843;0.045761745;-23.58;-24.19
mp-27831;-3.59;-3.59;-3.59;0;-12.555;-3.59;-21.52;8.965;0.91573;0.91617;0.91529;0.00044;0.08427;0.08383;0.08471;0.00044;-12.99;-18.13
mp-573763;-0.373333333;-0.27;-0.53;0.112644968;-2.663333333;-1.28;-4.25;1.22099231;0.826866667;0.84731;0.7907;0.025646188;0.173133333;0.15269;0.2093;0.025646188;-36.61;-39.78
mp-7774;-0.756666667;-0.2;-1.64;0.628030431;-2.03;-0.39;-3.28;1.247864843;0.81173;0.975;0.57757;0.146603243;0.18827;0.025;0.42243;0.146603243;-12.26;-14.15
mp-7572;-11.56;-11.3;-11.82;0.26;-28.505;-11.82;-45.19;16.685;0.995025;1;0.99005;0.004975;0.004975;0;0.00995;0.004975;-169.59;-192.4
mp-989541;-1.304;-0.3;-2.53;1.006232577;-4.704;-0.58;-15.18;5.322332571;0.784042;0.88521;0.5102;0.139686021;0.215958;0.11479;0.4898;0.139686021;-34.05;-38.73
mp-10969;-16.39;-16.39;-16.39;0;-24.59;-16.39;-32.79;8.2;0.99622;0.99637;0.99607;0.00015;0.00378;0.00363;0.00393;0.00015;-19.63;-24.19
mp-14017;-0.326666667;-0.24;-0.41;0.069442222;-2.086666667;-1.23;-3.61;1.079948558;0.89263;0.93007;0.83562;0.040966973;0.10737;0.06993;0.16438;0.040966973;-22;-23.39
mp-11719;-0.876666667;-0.36;-1.88;0.709592998;-1.823333333;-0.36;-3.76;1.11858045;0.836366667;0.92958;0.61333;0.106983456;0.163633333;0.07042;0.38667;0.106983456;-30.09;-30.37
mp-23484;-0.9775;-0.26;-2.12;0.756451419;-3.0575;-0.33;-8.46;3.206589894;0.7372175;0.91339;0.55556;0.126746306;0.2627825;0.08661;0.44444;0.126746306;-13.99;-16.37
mp-545359;-0.988571429;-0.26;-2.48;0.916194436;-2.038571429;-0.26;-4.95;1.460640061;0.820552857;0.96266;0.6015;0.137583238;0.179447143;0.03734;0.3985;0.137583238;-23.15;-24.72
mp-27716;-0.86375;-0.28;-2.28;0.823209231;-3.04375;-0.57;-6.84;2.338519497;0.88319125;0.95738;0.81319;0.055255396;0.11680875;0.04262;0.18681;0.055255396;-9.5;-10.94
mp-754596;-4.023333333;-0.97;-5.56;2.159048144;-12.40666667;-3.88;-22.25;7.557090857;0.92502;0.9715;0.83746;0.061953505;0.07498;0.0285;0.16254;0.061953505;-28.84;-43.13
mp-573697;-0.32;-0.28;-0.34;0.028284271;-2.473333333;-2.05;-3.32;0.598683741;0.887283333;0.93041;0.86572;0.030495158;0.112716667;0.06959;0.13428;0.030495158;-4.35;-4.68
mp-7060;-1.29;-0.69;-2.28;0.632591044;-5.558571429;-3.65;-9.13;2.335064567;0.88355;0.94872;0.81917;0.052440694;0.11645;0.05128;0.18083;0.052440694;-45.14;-59.18
mp-504838;-4.82;-0.94;-7.43;2.79758229;-10.90333333;-0.94;-24.34;9.863671843;0.96088;1;0.8855;0.053314496;0.03912;0;0.1145;0.053314496;-15.97;-15.62
mp-553281;-2.735;-0.99;-4.21;1.326860329;-10.38833333;-3.02;-25.23;8.350881025;0.908743333;0.93359;0.86617;0.030151145;0.091256667;0.06641;0.13383;0.030151145;-69.87;-83.91
mp-608555;-3.8;-3.8;-3.8;0;-13.285;-3.8;-22.77;9.485;0.963395;0.96341;0.96338;1.50E-05;0.036605;0.03659;0.03662;1.50E-05;-11.27;-15.65
mp-31468;-0.42625;-0.2;-0.66;0.223882642;-1.5975;-0.4;-2.63;1.006823594;0.86521625;1;0.69231;0.105749952;0.13478375;0;0.30769;0.105749952;-103.55;-87.61
mp-13947;-3.28;-0.64;-4.6;1.866761902;-11.37333333;-1.92;-27.6;11.52603237;0.893656667;0.89527;0.89069;0.002100434;0.106343333;0.10473;0.10931;0.002100434;-33.75;-44.67
mp-9657;-3.285;-0.96;-5.61;2.325;-12.1775;-0.96;-33.65;12.98326688;0.99401;1;0.98635;0.006105289;0.00599;0;0.01365;0.006105289;-69.95;-81.65
mp-2574;-3.11;-3.11;-3.11;0;-18.64;-12.43;-24.85;6.21;0.992615;0.99281;0.99242;0.000195;0.007385;0.00719;0.00758;0.000195;-36.07;-48.82
mp-23024;-0.404;-0.18;-0.47;0.112356575;-1.938;-1.45;-2.24;0.292328582;0.820334;0.95595;0.65517;0.118057406;0.179666;0.04405;0.34483;0.118057406;-34.3;-38.83
