mp-ids,Icohp_mean_avg,Icohp_mean_max,Icohp_mean_min,Icohp_mean_std,Icohp_sum_avg,Icohp_sum_max,Icohp_sum_min,Icohp_sum_std,bonding_perc_avg,bonding_perc_max,bonding_perc_min,bonding_perc_std,antibonding_perc_avg,antibonding_perc_min,antibonding_perc_max,antibonding_perc_std,Madelung_Mull,Madelung_Loew
mp-6450,-1.7860000000000003,-0.56,-3.49,1.3947989102376013,-5.192,-1.12,-13.95,4.849731538961718,0.962188,1.0,0.81538,0.07342413946380305,0.037812,0.0,0.18462,0.07342413946380305,-28.19,-23.59
mp-6459,-13.16,-13.16,-13.16,0.0,-26.325000000000003,-13.16,-39.49,13.165000000000001,0.99166,0.99178,0.99154,0.00012000000000000899,0.00834,0.00822,0.00846,0.00012000000000000031,-72.04,-55.61
mp-648,-0.6,-0.6,-0.6,0.0,-3.5749999999999997,-2.38,-4.77,1.1949999999999998,0.988715,0.98973,0.9877,0.0010149999999999881,0.011285,0.01027,0.0123,0.0010150000000000003,-10.82,-9.14
mp-6492,-2.5342857142857143,-0.47,-4.59,1.7623673781337998,-9.472857142857142,-2.44,-27.54,9.454200448607432,0.9184114285714285,0.98727,0.82323,0.07019516862262803,0.08158857142857144,0.01273,0.17677,0.07019516862262803,-91.49,-79.34
mp-6494,-12.9,-12.9,-12.9,0.0,-25.8,-12.9,-38.7,12.9,0.99312,0.99312,0.99312,0.0,0.00688,0.00688,0.00688,0.0,-60.12,-47.71
mp-6560,-7.465,-3.71,-11.22,3.7550000000000003,-10.270000000000001,-3.71,-22.44,7.666136575877057,0.83436,0.90889,0.75983,0.07452999999999999,0.16564,0.09111,0.24017,0.07453,-72.18,-61.32
mp-6586,-2.765,-0.53,-5.0,2.2350000000000003,-9.68,-0.53,-30.0,11.838997001435551,0.964985,0.99439,0.93548,0.02924579670653545,0.035015,0.00561,0.06452,0.029245796706535453,-46.92,-32.47
mp-66,-9.59,-9.59,-9.59,0.0,-38.34,-38.34,-38.34,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
mp-661,-4.87,-4.87,-4.87,0.0,-19.465,-19.46,-19.47,0.004999999999999005,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-38.93,-25.71
mp-6613,-2.856666666666666,-0.58,-4.56,1.6746409233690134,-10.485000000000001,-2.34,-27.35,9.75235142585281,0.9028316666666667,0.95935,0.81117,0.06537756430067498,0.09716833333333334,0.04065,0.18883,0.06537756430067496,-87.18,-73.07
mp-6654,-2.094,-0.57,-4.35,1.8421465739728748,-7.652000000000001,-0.57,-26.11,9.321146710571613,0.934556,0.95884,0.91304,0.01646292634983223,0.06544399999999999,0.04116,0.08696,0.016462926349832218,-38.33,-28.63
mp-6660,-9.853333333333333,-9.82,-9.88,0.024944382578493043,-16.43,-9.82,-29.59,9.305557479270115,0.9860966666666666,0.98815,0.98234,0.002660204670488511,0.013903333333333332,0.01185,0.01766,0.002660204670488511,-74.54,-56.4
mp-6686,-2.23,-0.59,-3.87,1.6400000000000001,-7.8,-0.59,-23.22,8.993383679127673,0.9250875000000001,0.92754,0.92289,0.0016634658848320458,0.07491249999999999,0.07246,0.07711,0.001663465884832028,-39.29,-30.1
mp-672,-1.1,-1.1,-1.1,0.0,-4.41,-4.41,-4.41,0.0,0.79128,0.79128,0.79128,0.0,0.20872,0.20872,0.20872,0.0,-29.84,-28.04
mp-675011,-7.15,-7.15,-7.15,0.0,-25.029999999999998,-7.15,-42.91,17.88,0.998725,0.99884,0.99861,0.00011499999999997623,0.001275,0.00116,0.00139,0.00011499999999999998,-59.53,-45.27
mp-675104,-1.544,-0.53,-3.02,1.2053646751087408,-5.902,-1.65,-18.1,6.133166881799322,0.9953160000000001,1.0,0.98914,0.004721807281115979,0.004683999999999999,0.0,0.01086,0.004721807281115992,-26.25,-16.52
mp-675230,-1.012,-0.34,-1.96,0.7752780146502286,-4.51,-1.01,-11.77,4.0021993953325214,0.9430059999999999,0.9951,0.79935,0.07289290626665945,0.056994,0.0049,0.20065,0.07289290626665945,-32.51,-20.85
mp-675531,-1.165,-0.5,-1.83,0.665,-5.2524999999999995,-1.5,-11.0,3.6126539759572878,0.9525250000000001,1.0,0.90667,0.04583494872910845,0.047474999999999996,0.0,0.09333,0.04583494872910844,-22.52,-16.81
mp-675902,-1.42375,-0.29,-2.78,0.8455610193829893,-4.975,-0.86,-14.23,4.290055360948155,0.850635,0.9979,0.67092,0.1282360732204476,0.14936499999999997,0.0021,0.32908,0.1282360732204476,-9.36,-5.72
mp-676284,-1.5016666666666667,-0.54,-2.47,0.9600159142199445,-6.004166666666666,-1.61,-14.77,4.592324136232352,0.8439,1.0,0.68421,0.15588160320148967,0.1561,0.0,0.31579,0.15588160320148964,-19.62,-12.36
mp-676464,-1.009,-0.58,-1.45,0.3323687710962027,-2.3080000000000003,-1.16,-5.56,1.1792862247987126,0.802583,0.91233,0.70567,0.07477809813708822,0.197417,0.08767,0.29433,0.07477809813708824,-28.87,-28.6
mp-676861,-4.155714285714286,-0.54,-5.24,1.4936136155823772,-12.28,-1.09,-29.25,10.461382044725939,0.9528728571428572,1.0,0.74091,0.08811467653239252,0.04712714285714287,0.0,0.25909,0.08811467653239251,-67.12,-48.67
mp-677335,-7.74,-5.77,-9.71,1.9700000000000006,-19.354999999999997,-5.77,-38.85,12.95746406516337,0.9937725,0.99897,0.98939,0.004237584069962529,0.0062274999999999995,0.00103,0.01061,0.004237584069962506,-89.53,-60.36
mp-6798,-2.935,-0.58,-5.29,2.355,-10.267499999999998,-0.58,-31.72,12.499030712419263,0.90375,0.92051,0.88558,0.016557317113590597,0.09625,0.07949,0.11442,0.016557317113590594,-95.54,-86.95
mp-682,-0.56,-0.56,-0.56,0.0,-3.35,-3.35,-3.35,0.0,0.97989,0.97989,0.97989,0.0,0.02011,0.02011,0.02011,0.0,-6.97,-6.3
mp-684,-4.88,-4.88,-4.88,0.0,-4.88,-4.88,-4.88,0.0,0.75847,0.75847,0.75847,0.0,0.24153,0.24153,0.24153,0.0,-31.11,-26.82
mp-684580,-0.95,-0.95,-0.95,0.0,-3.79,-3.79,-3.79,0.0,0.69885,0.69885,0.69885,0.0,0.30115,0.30115,0.30115,0.0,-2.14,-1.33
mp-684690,-2.1025,-2.08,-2.12,0.014790199457749025,-10.5125,-8.31,-12.64,2.118364640471512,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-43.83,-26.27
mp-684969,-1.5074999999999998,-0.24,-2.29,0.9818445650916442,-7.70625,-0.48,-13.76,5.577259491676894,0.9736575000000001,1.0,0.88333,0.03929580822110676,0.026342499999999998,0.0,0.11667,0.03929580822110674,-46.56,-28.81
mp-6867,-12.75,-12.75,-12.75,0.0,-25.495,-12.75,-38.24,12.745000000000001,0.99013,0.99026,0.99,0.000130000000000019,0.00987,0.00974,0.01,0.0001299999999999999,-40.3,-33.59
mp-6870,-4.920000000000001,-1.37,-11.13,4.406139655828747,-9.32,-2.26,-33.4,11.202786855659324,0.9499483333333334,0.99822,0.86174,0.06246640494875806,0.05005166666666666,0.00178,0.13826,0.062466404948758034,-93.77,-68.2
mp-690785,-1.5033333333333332,-0.29,-2.11,0.8579562278396776,-5.016666666666667,-0.29,-12.65,5.448481949640244,0.8873266666666667,0.99608,0.67059,0.15325628912235723,0.1126733333333333,0.00392,0.32941,0.15325628912235725,-17.71,-12.55
mp-6920,-15.03,-15.03,-15.03,0.0,-30.060000000000002,-15.03,-45.09,15.030000000000003,0.99746,0.99757,0.99735,0.00010999999999999899,0.0025399999999999997,0.00243,0.00265,0.00011000000000000007,-11.93,-11.84
mp-6929,-7.6899999999999995,-6.57,-8.22,0.6680943047205237,-15.17,-8.18,-31.15,9.443047707175898,0.9651225,0.99936,0.88123,0.04888531547151968,0.0348775,0.00064,0.11877,0.04888531547151967,-142.96,-119.77
mp-6930,-7.97,-7.97,-7.97,0.0,-23.924999999999997,-15.95,-31.9,7.975,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-163.51,-99.06
mp-6947,-5.89,-5.89,-5.89,0.0,-26.52,-17.68,-35.36,8.84,0.999715,1.0,0.99943,0.0002849999999999797,0.000285,0.0,0.00057,0.000285,-76.72,-50.71
mp-6949,-3.78,-3.78,-3.78,0.0,-15.135,-7.57,-22.7,7.5649999999999995,0.94925,0.94964,0.94886,0.00039000000000000146,0.05075,0.05036,0.05114,0.000389999999999998,-45.13,-28.29
mp-6951,-0.462,-0.23,-0.77,0.25317187837514654,-2.3579999999999997,-0.93,-4.64,1.2924302689120213,0.8384959999999999,0.93636,0.70043,0.11264905514028956,0.161504,0.06364,0.29957,0.11264905514028957,-25.32,-23.89
mp-6960,-2.813333333333334,-0.52,-3.96,1.621631551521149,-8.266666666666666,-1.04,-15.84,6.047045192121153,0.93504,0.99811,0.80952,0.08875640408819335,0.06496,0.00189,0.19048,0.08875640408819337,-15.49,-13.91
mp-696804,-5.86,-5.86,-5.86,0.0,-5.86,-5.86,-5.86,0.0,0.99661,0.99661,0.99661,0.0,0.00339,0.00339,0.00339,0.0,-9.86,-8.21
mp-697030,-1.074,-0.31,-2.21,0.9275688653679575,-3.912,-0.33,-13.27,4.740879243347166,0.88697,0.93727,0.70787,0.08962590719206137,0.11303,0.06273,0.29213,0.08962590719206137,-23.75,-21.66
mp-697038,-0.7733333333333333,-0.19,-1.64,0.6198028360338113,-3.1166666666666667,-0.19,-9.85,3.1490615886147553,0.77739,0.87273,0.61728,0.08678255777132483,0.22261,0.12727,0.38272,0.08678255777132485,-24.02,-21.38
mp-697044,-0.93,-0.32,-1.75,0.6731121749010338,-3.8260000000000005,-1.27,-10.49,3.390047787273802,0.8230660000000001,0.89954,0.73515,0.0654149125505798,0.17693399999999998,0.10046,0.26485,0.06541491255057978,-25.6,-22.23
mp-697096,-1.5633333333333332,-0.26,-2.22,0.9216048803883125,-3.78,-0.26,-8.87,3.6861633170547394,0.8777399999999999,0.9879,0.65854,0.1549984808527705,0.12226,0.0121,0.34146,0.15499848085277051,-9.16,-6.51
mp-697133,-0.25875000000000004,-0.11,-0.38,0.10879309490955756,-1.18625,-0.34,-3.16,0.9698187652855558,0.8599525,1.0,0.74843,0.09313115936006594,0.1400475,0.0,0.25157,0.09313115936006595,-20.92,-22.23
mp-697144,-6.885,-6.88,-6.89,0.004999999999999893,-10.33,-6.89,-13.77,3.44,0.991785,0.99214,0.99143,0.0003549999999999942,0.008215,0.00786,0.00857,0.0003549999999999994,-24.2,-19.84
mp-6972,-2.2199999999999998,-0.48,-3.13,0.9681941953967705,-7.514,-2.18,-18.77,6.167867054338963,0.848044,0.99682,0.73696,0.12212683072936924,0.151956,0.00318,0.26304,0.12212683072936922,-21.76,-15.51
mp-6973,-0.3757142857142857,-0.24,-0.55,0.15098317246417545,-1.8842857142857141,-0.97,-4.37,1.12390717896932,0.9055057142857142,0.96596,0.86356,0.04240237522226554,0.09449428571428573,0.03404,0.13644,0.04240237522226551,-21.87,-20.6
mp-6980,-1.3725,-0.25,-2.43,0.7312959387279544,-4.6625,-0.75,-12.38,3.6721817425067624,0.84502,1.0,0.68243,0.12589425959907782,0.15498,0.0,0.31757,0.12589425959907785,-16.77,-11.12
mp-6983,-1.1825,-0.53,-1.84,0.652509578473757,-2.9,-2.12,-3.67,0.7700324668479894,0.86802,0.98624,0.74932,0.11819055207587448,0.13198,0.01376,0.25068,0.1181905520758745,-40.7,-38.06
mp-6984,-2.235,-0.45,-4.02,1.785,-6.2625,-0.45,-16.1,6.47189838841742,0.9881250000000001,0.99753,0.97872,0.009404999999999997,0.011875,0.00247,0.02128,0.009405,-16.28,-14.03
mp-6989,-7.34,-7.27,-7.43,0.0668331255192114,-12.223333333333334,-7.27,-21.97,6.8922436276021335,0.9133333333333332,0.91695,0.90899,0.0032900287063928617,0.08666666666666667,0.08305,0.09101,0.003290028706392829,-93.66,-86.2
mp-7000,-7.98,-7.98,-7.98,0.0,-23.924999999999997,-15.95,-31.9,7.975,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-163.37,-99.01
mp-7017,-2.2825,-0.45,-4.11,1.8275034199694404,-10.285,-1.36,-24.67,9.315187867133975,0.9932825000000001,0.99643,0.99121,0.0019224902470493907,0.0067174999999999995,0.00357,0.00879,0.0019224902470493833,-20.35,-17.15
mp-7027,-7.53,-3.17,-11.89,4.36,-18.23,-6.34,-35.67,11.026620062376322,0.99347,1.0,0.98618,0.006552076006885155,0.00653,0.0,0.01382,0.0065520760068851465,-66.51,-34.9
mp-7041,-1.35,-0.31,-2.6,1.0268787659699659,-2.7380000000000004,-0.31,-5.2,1.6537158159732281,0.7918040000000001,0.875,0.60432,0.09864549064199539,0.208196,0.125,0.39568,0.09864549064199538,-35.95,-35.15
mp-7060,-1.2899999999999998,-0.69,-2.28,0.6325910437015596,-5.564285714285715,-3.65,-9.14,2.3374336179595234,0.8855657142857142,0.97872,0.75,0.0748933075127817,0.11443428571428571,0.02128,0.25,0.07489330751278168,-59.17,-45.14
mp-7067,-0.6499999999999999,-0.47,-0.83,0.18,-2.7199999999999998,-1.4,-3.34,0.7933473388119481,0.843745,0.88108,0.80776,0.03599765929890441,0.156255,0.11892,0.19224,0.035997659298904416,-50.52,-48.47
mp-7077,-1.0216666666666665,-0.26,-2.36,0.9474952359891958,-2.1716666666666664,-0.51,-4.72,1.8185288620811664,0.8198716666666667,0.94118,0.65351,0.10020770319968197,0.18012833333333333,0.05882,0.34649,0.10020770319968199,-10.76,-9.87
mp-7089,-0.442,-0.17,-0.71,0.22471315048301022,-1.8940000000000001,-0.67,-2.83,0.8319038405969768,0.9312100000000001,0.97635,0.77477,0.07840572121981917,0.06879,0.02365,0.22523,0.07840572121981916,-40.69,-38.52
mp-7090,-0.54,-0.35,-0.73,0.19,-2.355,-1.77,-2.94,0.585,0.9885999999999999,1.0,0.9772,0.011400000000000021,0.0114,0.0,0.0228,0.0114,-37.37,-34.89
mp-7100,-1.6039999999999999,-0.58,-2.19,0.5909856174222855,-7.337999999999999,-6.12,-8.76,1.1950966488113,0.90473,0.93807,0.87339,0.02767585445835412,0.09527,0.06193,0.12661,0.02767585445835413,-44.78,-30.64
mp-7104,-0.41571428571428576,-0.18,-0.69,0.21499881347560587,-2.3857142857142857,-0.73,-4.15,1.0846310385545486,0.8425328571428572,0.9368,0.76148,0.07644264623405775,0.15746714285714283,0.0632,0.23852,0.07644264623405776,-27.9,-27.89
mp-7128,-3.1950000000000003,-0.77,-5.62,2.425,-12.597500000000002,-0.77,-33.74,12.769023797847666,0.8768825,0.99823,0.75497,0.12134815766524844,0.1231175,0.00177,0.24503,0.12134815766524848,-89.67,-76.42
mp-7140,-5.99,-5.99,-5.99,0.0,-23.97,-23.97,-23.97,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-45.4,-32.47
mp-7148,-5.0675,-3.59,-7.1,1.2739971546279056,-13.262500000000001,-7.1,-29.41,9.366756041981665,0.93111,0.98219,0.82115,0.06410225113051801,0.06889,0.01781,0.17885,0.06410225113051804,-104.73,-86.21
mp-7173,-1.0933333333333333,-0.61,-1.36,0.3423773097362357,-5.576666666666667,-5.23,-6.06,0.35235714205271235,0.9047900000000001,0.99672,0.72517,0.12702231483745946,0.09521000000000002,0.00328,0.27483,0.12702231483745943,-6.71,-3.43
mp-7176,-0.77,-0.26,-1.76,0.7000714249274855,-3.6050000000000004,-0.85,-10.55,3.418200062411015,0.8946516666666667,0.95986,0.80952,0.05226587842198984,0.10534833333333332,0.04014,0.19048,0.05226587842198983,-15.08,-10.35
mp-7188,-1.18,-0.29,-1.55,0.5216320542297991,-9.112499999999999,-1.16,-15.52,5.350772724569789,0.9184825,0.99176,0.73077,0.10857421341529487,0.0815175,0.00824,0.26923,0.1085742134152949,-1.94,-1.61
mp-7219,-1.36625,-0.47,-2.89,1.1294018051605903,-5.14,-1.88,-17.04,4.696538619025717,0.9961425,1.0,0.98227,0.005532808396284844,0.0038575,0.0,0.01773,0.005532808396284838,-35.53,-25.81
mp-7232,-1.48,-0.31,-2.54,1.062849942371923,-3.1824999999999997,-0.31,-5.09,1.9291627069793775,0.76051,0.83357,0.57561,0.1069817584918102,0.23948999999999998,0.16643,0.42439,0.10698175849181019,-25.52,-24.91
mp-7233,-1.546,-0.63,-2.14,0.5624446639448187,-7.080000000000001,-4.22,-8.55,1.8124348264144565,0.92873,0.99295,0.82864,0.06110109393456061,0.07127000000000001,0.00705,0.17136,0.06110109393456061,-34.87,-22.44
mp-7251,-2.84,-0.57,-4.54,1.670109776831052,-10.411666666666665,-2.28,-27.22,9.72415277657762,0.8998866666666666,0.95442,0.81011,0.06367347005534478,0.10011333333333333,0.04558,0.18989,0.0636734700553448,-77.71,-64.44
mp-7297,-3.3066666666666666,-1.08,-4.42,1.5744910994420458,-11.383333333333333,-3.23,-26.5,10.700131878730383,0.9035233333333332,0.92632,0.89165,0.016124342536122913,0.09647666666666666,0.07368,0.10835,0.0161243425361229,-46.92,-36.25
mp-730,-3.186666666666666,-2.27,-5.02,1.2963624321753369,-8.496666666666668,-5.02,-13.65,3.717313844999131,0.8885333333333333,0.94075,0.86107,0.03693933074049332,0.11146666666666667,0.05925,0.13893,0.03693933074049333,-6.18,-7.33
mp-7323,-4.886666666666667,-1.36,-11.06,4.379964484888991,-9.251666666666667,-2.24,-33.19,11.137652979370873,0.9494483333333333,0.99732,0.86275,0.06140305242593581,0.05055166666666667,0.00268,0.13725,0.06140305242593582,-93.46,-68.16
mp-733,-7.22,-7.22,-7.22,0.0,-21.665,-14.44,-28.89,7.2250000000000005,0.999825,1.0,0.99965,0.00017499999999998073,0.000175,0.0,0.00035,0.000175,-106.36,-70.64
mp-736,-0.3983333333333334,-0.1,-0.8,0.2944156170374723,-2.3266666666666667,-0.4,-7.23,2.3342569600529326,0.9166016666666666,1.0,0.67521,0.1149797868347109,0.08339833333333334,0.0,0.32479,0.11497978683471088,-24.26,-25.8
mp-7374,-1.198,-0.39,-2.13,0.787969542558594,-3.164,-1.17,-4.26,1.218238071971156,0.7616639999999999,0.80875,0.74205,0.02446316218316837,0.23833600000000002,0.19125,0.25795,0.02446316218316839,-58.59,-57.59
mp-7375,-4.8,-4.8,-4.8,0.0,-19.195,-9.6,-28.79,9.594999999999999,0.99347,0.99381,0.99313,0.00034000000000000696,0.00653,0.00619,0.00687,0.00034,-31.14,-23.54
mp-7392,-0.6550000000000001,-0.21,-1.34,0.48968527307513215,-1.8433333333333335,-0.42,-3.22,1.097598388401797,0.8463666666666666,0.9969,0.56908,0.1532543983780636,0.15363333333333332,0.0031,0.43092,0.1532543983780636,-15.84,-13.83
mp-7394,-2.98,-0.9,-5.06,2.08,-7.682499999999999,-1.81,-20.24,7.340954893608869,0.825335,0.97689,0.67315,0.1508736429102181,0.174665,0.02311,0.32685,0.15087364291021807,-27.08,-21.73
mp-7421,-0.5599999999999999,-0.13,-1.25,0.4917655267841915,-2.1016666666666666,-0.78,-3.75,1.220688557968639,0.8200600000000001,0.96257,0.48718,0.16030222102848937,0.17994,0.03743,0.51282,0.1603022210284894,-33.62,-35.85
mp-743,-17.994999999999997,-17.99,-18.0,0.005000000000000782,-26.985,-18.0,-35.97,8.985,0.99559,0.99559,0.99559,0.0,0.00441,0.00441,0.00441,0.0,-10.66,-13.03
mp-7436,-0.646,-0.13,-1.26,0.5047217054971977,-2.3739999999999997,-0.76,-3.79,1.2130061830015542,0.779294,0.92647,0.59431,0.12913261797082873,0.220706,0.07353,0.40569,0.12913261797082873,-11.44,-9.58
mp-7437,-0.5966666666666667,-0.15,-1.33,0.5209819787883476,-2.243333333333333,-0.87,-3.99,1.2729187806856423,0.8305633333333334,0.95767,0.59807,0.12117125479621349,0.16943666666666668,0.04233,0.40193,0.12117125479621349,-36.05,-38.66
mp-7438,-0.715,-0.28,-1.15,0.43499999999999994,-2.5725000000000002,-1.7,-3.44,0.867507204581034,0.9145625,0.95722,0.87202,0.04254257771633024,0.0854375,0.04278,0.12798,0.042542577716330264,-28.92,-30.55
mp-7439,-0.7714285714285715,-0.32,-1.77,0.6325103854918922,-2.4057142857142857,-0.97,-5.32,1.4404945295959715,0.8326885714285714,0.94268,0.7217,0.07389836136373322,0.16731142857142858,0.05732,0.2783,0.07389836136373322,-15.27,-17.24
mp-7446,-3.05,-0.77,-5.33,2.2800000000000002,-4.3825,-0.77,-10.66,4.074465455737721,0.856965,0.87379,0.83992,0.01682571915253548,0.143035,0.12621,0.16008,0.016825719152535508,-16.13,-13.57
mp-7447,-2.215,-0.62,-3.81,1.5949999999999998,-3.1675,-0.62,-7.62,2.8817128153235534,0.8619775000000001,0.87805,0.84545,0.016075719851689367,0.1380225,0.12195,0.15455,0.016075719851689374,-15.57,-12.47
mp-7449,-2.2575000000000003,-0.59,-3.89,1.6326875849347295,-4.155,-1.98,-7.79,2.204659837707396,0.8687324999999999,0.89286,0.84732,0.021088571994091965,0.1312675,0.10714,0.15268,0.02108857199409197,-15.5,-13.04
mp-7457,-2.72,-2.72,-2.72,0.0,-8.165000000000001,-5.44,-10.89,2.725,0.8615550000000001,0.86189,0.86122,0.0003350000000000297,0.13844499999999998,0.13811,0.13878,0.0003349999999999881,-43.95,-31.52
mp-7467,-0.9900000000000001,-0.29,-2.2,0.8633848118500427,-3.235,-0.88,-8.81,2.7593643591716313,0.8067916666666665,0.91964,0.58491,0.11761521888722092,0.19320833333333334,0.08036,0.41509,0.11761521888722094,-50.12,-46.82
mp-7469,-1.4024999999999999,-0.52,-2.28,0.8775071224782166,-3.33,-2.1,-4.56,1.2299999999999998,0.8592900000000001,0.96476,0.7539,0.10539001518170493,0.14071,0.03524,0.2461,0.10539001518170496,-44.56,-42.32
mp-7470,-0.9683333333333334,-0.23,-2.22,0.8886772317451497,-2.57,-0.45,-4.45,1.6205143216481201,0.8055166666666667,0.90506,0.69231,0.08327061039499806,0.19448333333333334,0.09494,0.30769,0.08327061039499806,-41.45,-42.14
mp-7472,-1.0633333333333332,-0.26,-2.48,1.0049488654763594,-3.3883333333333336,-0.53,-9.92,3.2455478051564044,0.8189583333333333,0.93636,0.60909,0.11506283926861684,0.18104166666666668,0.06364,0.39091,0.11506283926861685,-46.02,-44.09
mp-7482,-0.43,-0.21,-0.74,0.2535350074447314,-2.1740000000000004,-0.85,-4.46,1.2661532292736135,0.8321479999999999,0.97026,0.64822,0.15092868559687386,0.167852,0.02974,0.35178,0.15092868559687386,-20.9,-20.24
mp-7505,-2.716666666666667,-1.51,-5.12,1.6994182010977235,-4.736666666666667,-3.03,-6.06,1.2663420636708798,0.7915133333333332,0.82802,0.77078,0.025893408856738458,0.20848666666666668,0.17198,0.22922,0.025893408856738468,-11.71,-9.42
mp-752446,-14.48,-14.48,-14.48,0.0,-28.955,-14.48,-43.43,14.475,0.997825,0.99794,0.99771,0.00011500000000003174,0.002175,0.00206,0.00229,0.00011499999999999987,-10.4,-10.8
mp-752580,-14.38,-14.38,-14.38,0.0,-21.57,-14.38,-28.76,7.19,0.909335,0.90945,0.90922,0.00011499999999997623,0.090665,0.09055,0.09078,0.00011499999999999705,-17.13,-14.9
mp-752658,-2.1100000000000003,-0.43,-3.11,0.9872790892143922,-8.738,-1.29,-12.43,4.4674216277401,0.9418999999999998,0.99659,0.77826,0.08274311524229674,0.058100000000000006,0.00341,0.22174,0.08274311524229673,-26.35,-15.8
mp-752676,-3.648333333333334,-1.8,-5.67,1.5747213157324766,-10.316666666666668,-3.6,-20.76,5.547770322891492,0.9364683333333335,1.0,0.84913,0.05405327169150405,0.06353166666666667,0.0,0.15087,0.054053271691504076,-118.43,-93.07
mp-753098,-1.104,-0.19,-1.85,0.6504644494513132,-2.806,-1.16,-4.89,1.3366016609296876,0.8107800000000001,0.98441,0.61965,0.14761025276043666,0.18922,0.01559,0.38035,0.14761025276043668,-10.77,-9.71
mp-753260,-1.7560000000000002,-0.89,-2.32,0.5304187025360247,-6.21,-1.63,-13.89,4.24288109661348,0.834642,0.95532,0.69471,0.11786673210028346,0.16535799999999998,0.04468,0.30529,0.11786673210028349,-23.54,-16.95
mp-753287,-0.6071428571428571,-0.23,-0.71,0.15790723187223257,-2.4214285714285713,-0.92,-4.21,1.172377664302379,0.7835171428571428,0.84871,0.71707,0.04408079326298334,0.21648285714285714,0.15129,0.28293,0.044080793262983343,-41.46,-41.19
mp-753401,-3.0738461538461532,-1.99,-5.15,0.822599430151278,-8.312307692307693,-2.05,-20.07,5.701603221019578,0.9794107692307693,1.0,0.89583,0.03240570070018272,0.02058923076923077,0.0,0.10417,0.032405700700182706,-142.45,-101.69
mp-753671,-9.165,-8.19,-10.14,0.9750000000000005,-18.335,-16.39,-20.28,1.9450000000000003,0.9607325,0.99902,0.92221,0.038287860592490695,0.0392675,0.00098,0.07779,0.03828786059249067,-116.3,-86.5
mp-753747,-4.521428571428571,-3.01,-5.85,1.1002912415931205,-14.775714285714285,-3.01,-30.8,9.699886386879353,0.9108071428571428,0.99358,0.72537,0.09873962610454481,0.08919285714285714,0.00642,0.27463,0.0987396261045448,-115.92,-83.93
mp-753802,-3.634285714285714,-2.4,-5.42,1.1273211881378304,-9.912857142857144,-4.8,-21.09,5.9924111872212755,0.9857514285714285,1.0,0.9441,0.019850398649160963,0.014248571428571428,0.0,0.0559,0.019850398649160984,-96.33,-69.45
mp-753946,-1.0500000000000003,-0.23,-1.85,0.6718035427117068,-4.796,-1.39,-11.08,3.4693665127801068,0.8800700000000001,0.99504,0.67758,0.11645600886171571,0.11993000000000001,0.00496,0.32242,0.11645600886171567,-8.57,-5.98
